movie_id,primary_title,movie,production_budget,worldwide_gross,roi
tt0249516,Foodfight!,Foodfight!,45000000.0,73706.0,-0.9983620888888889
tt0293429,Mortal Kombat,Mortal Kombat,20000000.0,122133227.0,5.10666135
tt0326592,The Overnight,The Overnight,200000.0,1165996.0,4.82998
tt3844362,The Overnight,The Overnight,200000.0,1165996.0,4.82998
tt0337692,On the Road,On the Road,25000000.0,9313302.0,-0.62746792
tt2404548,On the Road,On the Road,25000000.0,9313302.0,-0.62746792
tt3872966,On the Road,On the Road,25000000.0,9313302.0,-0.62746792
tt4339118,On the Road,On the Road,25000000.0,9313302.0,-0.62746792
tt5389486,On the Road,On the Road,25000000.0,9313302.0,-0.62746792
tt5647250,On the Road,On the Road,25000000.0,9313302.0,-0.62746792
tt0359950,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,91000000.0,187861183.0,1.0644086043956045
tt0365907,A Walk Among the Tombstones,A Walk Among the Tombstones,28000000.0,62108587.0,1.2181638214285715
tt0369610,Jurassic World,Jurassic World,215000000.0,1648854864.0,6.669092390697674
tt0376136,The Rum Diary,The Rum Diary,45000000.0,21544732.0,-0.5212281777777777
tt0383010,The Three Stooges,The Three Stooges,30000000.0,54052249.0,0.8017416333333334
tt5108902,The Three Stooges,The Three Stooges,30000000.0,54052249.0,0.8017416333333334
tt0393049,Anderson's Cross,Anderson's Cross,300000.0,0.0,-1.0
tt0398286,Tangled,Tangled,260000000.0,586477240.0,1.2556816923076923
tt0401729,John Carter,John Carter,275000000.0,282778100.0,0.028284
tt0403935,Action Jackson,Action Jackson,7000000.0,20257000.0,1.893857142857143
tt0427152,Dinner for Schmucks,Dinner for Schmucks,69000000.0,86796502.0,0.2579203188405797
tt0429493,The A-Team,The A-Team,110000000.0,177241171.0,0.6112833727272727
tt0431021,The Possession,The Possession,14000000.0,82925064.0,4.9232188571428575
tt0433035,Real Steel,Real Steel,110000000.0,263880341.0,1.398912190909091
tt0435651,The Giver,The Giver,25000000.0,66540205.0,1.6616082
tt0435761,Toy Story 3,Toy Story 3,200000000.0,1068879522.0,4.34439761
tt0437086,Alita: Battle Angel,Alita: Battle Angel,170000000.0,402976036.0,1.3704472705882353
tt0443272,Lincoln,Lincoln,65000000.0,273346281.0,3.2053274
tt3784440,Lincoln,Lincoln,65000000.0,273346281.0,3.2053274
tt0443465,Before We Go,Before We Go,3000000.0,483938.0,-0.8386873333333333
tt4453750,Before We Go,Before We Go,3000000.0,483938.0,-0.8386873333333333
tt0443533,The History of Love,The History of Love,20000000.0,476624.0,-0.9761688
tt0448115,Shazam!,Shazam!,85000000.0,362899733.0,3.269408623529412
tt0448694,Puss in Boots,Puss in Boots,130000000.0,554987477.0,3.2691344384615384
tt0451279,Wonder Woman,Wonder Woman,150000000.0,821133378.0,4.47422252
tt4028068,Wonder Woman,Wonder Woman,150000000.0,821133378.0,4.47422252
tt4283448,Wonder Woman,Wonder Woman,150000000.0,821133378.0,4.47422252
tt0453562,42,42,31000000.0,97470701.0,2.1442161612903226
tt0454876,Life of Pi,Life of Pi,120000000.0,620912003.0,4.174266691666666
tt0455407,The Crazies,The Crazies,19000000.0,56445534.0,1.9708175789473685
tt0455944,The Equalizer,The Equalizer,55000000.0,192903624.0,2.507338618181818
tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,140000000.0,370569776.0,1.6469269714285715
tt0458481,Sin City: A Dame to Kill For,Sin City: A Dame to Kill For,65000000.0,40650842.0,-0.3746024307692308
tt0464054,House at the End of the Drive,House at the End of the Drive,1400000.0,0.0,-1.0
tt0464154,Piranha 3D,Piranha 3D,24000000.0,83660160.0,2.48584
tt0466893,Margaret,Margaret,14000000.0,623292.0,-0.9554791428571429
tt0470752,Ex Machina,Ex Machina,13000000.0,38358392.0,1.9506455384615384
tt0471042,Tower Heist,Tower Heist,85000000.0,150422946.0,0.7696817176470588
tt0472181,The Smurfs,The Smurfs,110000000.0,563749323.0,4.124993845454545
tt0472399,The Mechanic,The Mechanic,42500000.0,76347393.0,0.7964092470588235
tt0475290,"Hail, Caesar!","Hail, Caesar!",22000000.0,64160680.0,1.9163945454545455
tt0477080,Unstoppable,Unstoppable,95000000.0,165720921.0,0.7444307473684211
tt2951338,Unstoppable,Unstoppable,95000000.0,165720921.0,0.7444307473684211
tt3070502,Unstoppable,Unstoppable,95000000.0,165720921.0,0.7444307473684211
tt7098772,Unstoppable,Unstoppable,95000000.0,165720921.0,0.7444307473684211
tt9225192,Unstoppable,Unstoppable,95000000.0,165720921.0,0.7444307473684211
tt9499562,Unstoppable,Unstoppable,95000000.0,165720921.0,0.7444307473684211
tt9906218,Unstoppable,Unstoppable,95000000.0,165720921.0,0.7444307473684211
tt0478304,The Tree of Life,The Tree of Life,35000000.0,61721826.0,0.7634807428571428
tt8991250,The Tree of Life,The Tree of Life,35000000.0,61721826.0,0.7634807428571428
tt0478970,Ant-Man,Ant-Man,130000000.0,518858449.0,2.9912188384615384
tt0479997,Season of the Witch,Season of the Witch,40000000.0,91126600.0,1.278165
tt0480255,The Losers,The Losers,25000000.0,29863840.0,0.1945536
tt3746918,The Losers,The Losers,25000000.0,29863840.0,0.1945536
tt0480687,Hall Pass,Hall Pass,68000000.0,87173475.0,0.2819628676470588
tt0481499,The Croods,The Croods,135000000.0,573068425.0,3.2449512962962963
tt0482461,Barry Munday,Barry Munday,3000000.0,0.0,-1.0
tt0485985,Red Tails,Red Tails,58000000.0,50365498.0,-0.1316293448275862
tt0490215,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt1731755,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt2275949,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt2619946,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt3181390,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt3194744,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt3425108,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt5643994,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt6504712,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt8282116,Silence,Silence,46500000.0,23726626.0,-0.48974997849462365
tt0491152,Something Borrowed,Something Borrowed,35000000.0,65084116.0,0.8595461714285715
tt0491203,Tulip Fever,Tulip Fever,25000000.0,6792768.0,-0.72828928
tt0492389,Furry Vengeance,Furry Vengeance,35000000.0,39340177.0,0.12400505714285714
tt0493949,Ramona and Beezus,Ramona and Beezus,15000000.0,27469621.0,0.8313080666666667
tt0498381,Rings,Rings,25000000.0,82917283.0,2.31669132
tt0763831,A Thousand Words,A Thousand Words,40000000.0,20790486.0,-0.48023785
tt0770703,What's Your Number?,What's Your Number?,20000000.0,30163785.0,0.50818925
tt0770802,Samsara,Samsara,4000000.0,5966671.0,0.49166775
tt0770828,Man of Steel,Man of Steel,225000000.0,667999518.0,1.9688867466666666
tt0775489,The Illusionist,The Illusionist,16500000.0,83792062.0,4.0783067878787875
tt4334706,The Illusionist,The Illusionist,16500000.0,83792062.0,4.0783067878787875
tt7821100,The Illusionist,The Illusionist,16500000.0,83792062.0,4.0783067878787875
tt0780504,Drive,Drive,15000000.0,81357930.0,4.423862
tt1709105,Drive,Drive,15000000.0,81357930.0,4.423862
tt4824222,Drive,Drive,15000000.0,81357930.0,4.423862
tt6593054,Drive,Drive,15000000.0,81357930.0,4.423862
tt0780653,The Wolfman,The Wolfman,150000000.0,142634358.0,-0.04910428
tt0787474,The Boxtrolls,The Boxtrolls,60000000.0,111946251.0,0.86577085
tt0787524,The Man Who Knew Infinity,The Man Who Knew Infinity,10000000.0,12382122.0,0.2382122
tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,32000000.0,27392609.0,-0.14398096875
tt0790636,Dallas Buyers Club,Dallas Buyers Club,5000000.0,60611845.0,11.122369
tt0790724,Jack Reacher,Jack Reacher,60000000.0,217370736.0,2.6228456
tt0790736,R.I.P.D.,R.I.P.D.,130000000.0,79076678.0,-0.39171786153846155
tt0800320,Clash of the Titans,Clash of the Titans,125000000.0,493214888.0,2.945719104
tt0800320,Clash of the Titans,Clash of the Titans,15000000.0,44400000.0,1.96
tt0800353,Nemesis,Nemesis,2000000.0,2001124.0,0.000562
tt10022974,Nemesis,Nemesis,2000000.0,2001124.0,0.000562
tt8695086,Nemesis,Nemesis,2000000.0,2001124.0,0.000562
tt0800369,Thor,Thor,150000000.0,449326618.0,1.9955107866666666
tt0803061,Red Dog,Red Dog,9100000.0,20927794.0,1.2997575824175824
tt4706780,Red Dog,Red Dog,9100000.0,20927794.0,1.2997575824175824
tt6634536,Red Dog,Red Dog,9100000.0,20927794.0,1.2997575824175824
tt8035272,Red Dog,Red Dog,9100000.0,20927794.0,1.2997575824175824
tt9577334,Red Dog,Red Dog,9100000.0,20927794.0,1.2997575824175824
tt0803096,Warcraft,Warcraft,160000000.0,425522281.0,1.65951425625
tt0804497,It's Kind of a Funny Story,It's Kind of a Funny Story,8000000.0,6632950.0,-0.17088125
tt0804509,The Mule,The Mule,50000000.0,170857676.0,2.41715352
tt2130270,The Mule,The Mule,50000000.0,170857676.0,2.41715352
tt7959026,The Mule,The Mule,50000000.0,170857676.0,2.41715352
tt0808510,Tooth Fairy,Tooth Fairy,48000000.0,112610386.0,1.3460497083333334
tt7906260,Tooth Fairy,Tooth Fairy,48000000.0,112610386.0,1.3460497083333334
tt0810913,Jack and Jill,Jack and Jill,79000000.0,150519217.0,0.9053065443037974
tt0810922,Take Me Home Tonight,Take Me Home Tonight,19000000.0,7576604.0,-0.6012313684210526
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,95000000.0,223050874.0,1.3479039368421053
tt0815236,She's Out of My League,She's Out of My League,20000000.0,48680977.0,1.43404885
tt0816442,The Book Thief,The Book Thief,19000000.0,76086711.0,3.004563736842105
tt0816462,Conan the Barbarian,Conan the Barbarian,90000000.0,63356133.0,-0.2960429666666667
tt0816462,Conan the Barbarian,Conan the Barbarian,20000000.0,79114085.0,2.95570425
tt0816692,Interstellar,Interstellar,165000000.0,666379375.0,3.038662878787879
tt0816711,World War Z,World War Z,190000000.0,531514650.0,1.7974455263157896
tt0817177,Flipped,Flipped,14000000.0,4289993.0,-0.6935719285714286
tt2388050,Flipped,Flipped,14000000.0,4289993.0,-0.6935719285714286
tt0817230,Valentine's Day,Valentine's Day,52000000.0,217569328.0,3.1840255384615386
tt0822847,Priest,Priest,60000000.0,84154026.0,0.4025671
tt0829150,Dracula Untold,Dracula Untold,70000000.0,220241723.0,2.1463103285714284
tt0831387,Godzilla,Godzilla,160000000.0,529076069.0,2.30672543125
tt0831387,Godzilla,Godzilla,125000000.0,376000000.0,2.008
tt0837562,Hotel Transylvania,Hotel Transylvania,85000000.0,378505812.0,3.4530095529411766
tt0837563,Pet Sematary,Pet Sematary,21000000.0,109501146.0,4.214340285714286
tt0837563,Pet Sematary,Pet Sematary,11500000.0,57469179.0,3.9973199130434782
tt0840361,The Town,The Town,37000000.0,152566881.0,3.1234292162162163
tt6259458,The Town,The Town,37000000.0,152566881.0,3.1234292162162163
tt0842926,The Kids Are All Right,The Kids Are All Right,4000000.0,36275469.0,8.06886725
tt0848228,The Avengers,The Avengers,225000000.0,1517935897.0,5.746381764444444
tt0848228,The Avengers,The Avengers,60000000.0,48585416.0,-0.19024306666666665
tt0848537,Epic,Epic,100000000.0,262794441.0,1.62794441
tt0850709,Risen,Risen,20000000.0,46255763.0,1.31278815
tt3231054,Risen,Risen,20000000.0,46255763.0,1.31278815
tt0857190,The Sweeney,The Sweeney,4500000.0,8000366.0,0.7778591111111111
tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,145000000.0,269806430.0,0.860734
tt0872230,My Soul to Take,My Soul to Take,25000000.0,16727470.0,-0.3309012
tt0873886,Red State,Red State,4000000.0,1983596.0,-0.504101
tt0878835,Please Give,Please Give,3000000.0,4570178.0,0.5233926666666666
tt0879870,Eat Pray Love,Eat Pray Love,60000000.0,206598789.0,2.44331315
tt0881320,Sanctum,Sanctum,30000000.0,108957098.0,2.631903266666667
tt0882977,Snitch,Snitch,15000000.0,57907734.0,2.8605156
tt0882977,Snitch,Snitch,850000.0,0.0,-1.0
tt0884732,The Wedding Ringer,The Wedding Ringer,23000000.0,80171596.0,2.4857215652173914
tt0889573,The Switch,The Switch,19000000.0,49858465.0,1.6241297368421053
tt0892318,Letters to Juliet,Letters to Juliet,30000000.0,82148538.0,1.7382846
tt0892769,How to Train Your Dragon,How to Train Your Dragon,165000000.0,494870992.0,1.9992181333333334
tt0892791,Shrek Forever After,Shrek Forever After,165000000.0,756244673.0,3.5833010484848486
tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,250000000.0,1017003568.0,3.068014272
tt0905372,The Thing,The Thing,38000000.0,27573078.0,-0.2743926842105263
tt7520556,The Thing,The Thing,38000000.0,27573078.0,-0.2743926842105263
tt0918940,The Legend of Tarzan,The Legend of Tarzan,180000000.0,348902025.0,0.9383445833333334
tt0923653,The Dead Undead,The Dead Undead,1100000.0,0.0,-1.0
tt0935075,Rabbit Hole,Rabbit Hole,5000000.0,6205034.0,0.2410068
tt0938283,The Last Airbender,The Last Airbender,150000000.0,319713881.0,1.1314258733333333
tt0938305,Freaky Deaky,Freaky Deaky,6000000.0,0.0,-1.0
tt0944835,Salt,Salt,130000000.0,290650494.0,1.2357730307692307
tt0945513,Source Code,Source Code,32000000.0,140428499.0,3.38839059375
tt0947798,Black Swan,Black Swan,13000000.0,331266710.0,24.482054615384616
tt0947810,Green Zone,Green Zone,100000000.0,97523020.0,-0.0247698
tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,220000000.0,757890267.0,2.444955759090909
tt0954947,The Killer Inside Me,The Killer Inside Me,13000000.0,3617277.0,-0.721747923076923
tt0955308,Robin Hood,Robin Hood,210000000.0,322459006.0,0.5355190761904762
tt0955308,Robin Hood,Robin Hood,99000000.0,84747441.0,-0.1439652424242424
tt2363363,Robin Hood,Robin Hood,210000000.0,322459006.0,0.5355190761904762
tt2363363,Robin Hood,Robin Hood,99000000.0,84747441.0,-0.1439652424242424
tt4532826,Robin Hood,Robin Hood,210000000.0,322459006.0,0.5355190761904762
tt4532826,Robin Hood,Robin Hood,99000000.0,84747441.0,-0.1439652424242424
tt6858500,Robin Hood,Robin Hood,210000000.0,322459006.0,0.5355190761904762
tt6858500,Robin Hood,Robin Hood,99000000.0,84747441.0,-0.1439652424242424
tt8558276,Robin Hood,Robin Hood,210000000.0,322459006.0,0.5355190761904762
tt8558276,Robin Hood,Robin Hood,99000000.0,84747441.0,-0.1439652424242424
tt0959306,Reach Me,Reach Me,5000000.0,0.0,-1.0
tt0959329,Nine Dead,Nine Dead,2000000.0,0.0,-1.0
tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,160000000.0,217986320.0,0.3624145
tt0964517,The Fighter,The Fighter,11000000.0,129262388.0,10.751126181818181
tt0968264,The Conspirator,The Conspirator,25000000.0,15907411.0,-0.36370356
tt7520136,The Conspirator,The Conspirator,25000000.0,15907411.0,-0.36370356
tt0970179,Hugo,Hugo,180000000.0,180047784.0,0.00026546666666666665
tt7496196,Hugo,Hugo,180000000.0,180047784.0,0.00026546666666666665
tt0970866,Little Fockers,Little Fockers,100000000.0,310650574.0,2.10650574
tt0974015,Justice League,Justice League,300000000.0,655945209.0,1.18648403
tt0977855,Fair Game,Fair Game,50000000.0,26097497.0,-0.47805006
tt4893748,Fair Game,Fair Game,50000000.0,26097497.0,-0.47805006
tt0978764,Sucker Punch,Sucker Punch,75000000.0,89758389.0,0.19677852
tt0979434,Lottery Ticket,Lottery Ticket,17000000.0,24719879.0,0.4541105294117647
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000.0,418186950.0,1.6979803225806451
tt0983193,The Adventures of Tintin,The Adventures of Tintin,130000000.0,373993951.0,1.8768765461538461
tt0985694,Machete,Machete,12500000.0,46370970.0,2.7096776
tt0989757,Dear John,Dear John,25000000.0,142033509.0,4.68134036
tt0990363,Detention,Detention,10000000.0,0.0,-1.0
tt1701990,Detention,Detention,10000000.0,0.0,-1.0
tt3073168,Detention,Detention,10000000.0,0.0,-1.0
tt3688744,Detention,Detention,10000000.0,0.0,-1.0
tt7738704,Detention,Detention,10000000.0,0.0,-1.0
tt8408152,Detention,Detention,10000000.0,0.0,-1.0
tt0990407,The Green Hornet,The Green Hornet,110000000.0,229155503.0,1.0832318454545455
tt0993842,Hanna,Hanna,30000000.0,65343694.0,1.1781231333333333
tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,100000000.0,389870414.0,2.89870414
tt0999913,Straw Dogs,Straw Dogs,25000000.0,11253821.0,-0.54984716
tt10012842,"As Above, So Below","As Above, So Below",5000000.0,41824066.0,7.3648132
tt2870612,"As Above, So Below","As Above, So Below",5000000.0,41824066.0,7.3648132
tt9064942,"As Above, So Below","As Above, So Below",5000000.0,41824066.0,7.3648132
tt10013288,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt4192918,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt4532628,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt4776998,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt5609150,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt6072400,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt6745888,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt6825024,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt7232438,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt9889072,The Promise,The Promise,90000000.0,10551417.0,-0.8827620333333334
tt10013634,Cinderella,Cinderella,95000000.0,534551353.0,4.626856347368421
tt10013634,Cinderella,Cinderella,2900000.0,263591415.0,89.89359137931035
tt10155932,Cinderella,Cinderella,95000000.0,534551353.0,4.626856347368421
tt10155932,Cinderella,Cinderella,2900000.0,263591415.0,89.89359137931035
tt1661199,Cinderella,Cinderella,95000000.0,534551353.0,4.626856347368421
tt1661199,Cinderella,Cinderella,2900000.0,263591415.0,89.89359137931035
tt3645784,Cinderella,Cinderella,95000000.0,534551353.0,4.626856347368421
tt3645784,Cinderella,Cinderella,2900000.0,263591415.0,89.89359137931035
tt5089556,Cinderella,Cinderella,95000000.0,534551353.0,4.626856347368421
tt5089556,Cinderella,Cinderella,2900000.0,263591415.0,89.89359137931035
tt5684194,Cinderella,Cinderella,95000000.0,534551353.0,4.626856347368421
tt5684194,Cinderella,Cinderella,2900000.0,263591415.0,89.89359137931035
tt8907882,Cinderella,Cinderella,95000000.0,534551353.0,4.626856347368421
tt8907882,Cinderella,Cinderella,2900000.0,263591415.0,89.89359137931035
tt1001526,Megamind,Megamind,130000000.0,321887208.0,1.4760554461538462
tt1002563,The Young Messiah,The Young Messiah,16800000.0,7313697.0,-0.5646608928571428
tt10065960,Snatched,Snatched,42000000.0,57852177.0,0.37743278571428573
tt1245534,Snatched,Snatched,42000000.0,57852177.0,0.37743278571428573
tt2334871,Snatched,Snatched,42000000.0,57852177.0,0.37743278571428573
tt5271436,Snatched,Snatched,42000000.0,57852177.0,0.37743278571428573
tt1007029,The Iron Lady,The Iron Lady,14000000.0,115592104.0,7.256578857142857
tt10073018,The Game,The Game,50000000.0,80369970.0,0.6073994
tt1773736,The Game,The Game,50000000.0,80369970.0,0.6073994
tt3258802,The Game,The Game,50000000.0,80369970.0,0.6073994
tt5786556,The Game,The Game,50000000.0,80369970.0,0.6073994
tt6449508,The Game,The Game,50000000.0,80369970.0,0.6073994
tt7981006,The Game,The Game,50000000.0,80369970.0,0.6073994
tt9572420,The Game,The Game,50000000.0,80369970.0,0.6073994
tt10075374,The Little Prince,The Little Prince,77500000.0,102028919.0,0.3165021806451613
tt1754656,The Little Prince,The Little Prince,77500000.0,102028919.0,0.3165021806451613
tt5317732,The Little Prince,The Little Prince,77500000.0,102028919.0,0.3165021806451613
tt10090222,Inferno,Inferno,75000000.0,219519367.0,1.9269248933333334
tt1686470,Inferno,Inferno,75000000.0,219519367.0,1.9269248933333334
tt3062096,Inferno,Inferno,75000000.0,219519367.0,1.9269248933333334
tt3219106,Inferno,Inferno,75000000.0,219519367.0,1.9269248933333334
tt9149142,Inferno,Inferno,75000000.0,219519367.0,1.9269248933333334
tt10095498,Get Real,Get Real,2000000.0,1152411.0,-0.4237945
tt10097816,Stranded,Stranded,1900000.0,285593.0,-0.8496878947368421
tt1372689,Stranded,Stranded,1900000.0,285593.0,-0.8496878947368421
tt2268573,Stranded,Stranded,1900000.0,285593.0,-0.8496878947368421
tt4678134,Stranded,Stranded,1900000.0,285593.0,-0.8496878947368421
tt10109982,Miracle,Miracle,28000000.0,64474705.0,1.3026680357142857
tt2064862,Miracle,Miracle,28000000.0,64474705.0,1.3026680357142857
tt3012818,Miracle,Miracle,28000000.0,64474705.0,1.3026680357142857
tt3045930,Miracle,Miracle,28000000.0,64474705.0,1.3026680357142857
tt6682904,Miracle,Miracle,28000000.0,64474705.0,1.3026680357142857
tt10118052,Believe,Believe,3500000.0,890303.0,-0.7456277142857143
tt2009606,Believe,Believe,3500000.0,890303.0,-0.7456277142857143
tt4700756,Believe,Believe,3500000.0,890303.0,-0.7456277142857143
tt7399140,Believe,Believe,3500000.0,890303.0,-0.7456277142857143
tt9347476,Believe,Believe,3500000.0,890303.0,-0.7456277142857143
tt10121212,Kingdom Come,Kingdom Come,7000000.0,23393939.0,2.3419912857142857
tt2043893,Kingdom Come,Kingdom Come,7000000.0,23393939.0,2.3419912857142857
tt2701772,Kingdom Come,Kingdom Come,7000000.0,23393939.0,2.3419912857142857
tt3151724,Kingdom Come,Kingdom Come,7000000.0,23393939.0,2.3419912857142857
tt8454260,Kingdom Come,Kingdom Come,7000000.0,23393939.0,2.3419912857142857
tt1013743,Knight and Day,Knight and Day,117000000.0,258751370.0,1.211550170940171
tt1013860,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,20000000.0,6093725.0,-0.69531375
tt1014759,Alice in Wonderland,Alice in Wonderland,200000000.0,1025491110.0,4.12745555
tt1014759,Alice in Wonderland,Alice in Wonderland,3000000.0,0.0,-1.0
tt1926979,Alice in Wonderland,Alice in Wonderland,200000000.0,1025491110.0,4.12745555
tt1926979,Alice in Wonderland,Alice in Wonderland,3000000.0,0.0,-1.0
tt2049386,Alice in Wonderland,Alice in Wonderland,200000000.0,1025491110.0,4.12745555
tt2049386,Alice in Wonderland,Alice in Wonderland,3000000.0,0.0,-1.0
tt1014763,Child 44,Child 44,50000000.0,8004221.0,-0.83991558
tt10152772,Cobra,Cobra,25000000.0,49042224.0,0.96168896
tt1015471,The Sisterhood of Night,The Sisterhood of Night,1000000.0,6870.0,-0.99313
tt1017451,The Runaways,The Runaways,9500000.0,5278632.0,-0.4443545263157895
tt6168914,The Runaways,The Runaways,9500000.0,5278632.0,-0.4443545263157895
tt10188180,Empire,Empire,3500000.0,18495444.0,4.284412571428572
tt10199664,Adam,Adam,3200000.0,2834485.0,-0.1142234375
tt10291640,Adam,Adam,3200000.0,2834485.0,-0.1142234375
tt4113020,Adam,Adam,3200000.0,2834485.0,-0.1142234375
tt5118062,Adam,Adam,3200000.0,2834485.0,-0.1142234375
tt6316466,Adam,Adam,3200000.0,2834485.0,-0.1142234375
tt7076838,Adam,Adam,3200000.0,2834485.0,-0.1142234375
tt8180058,Adam,Adam,3200000.0,2834485.0,-0.1142234375
tt1020072,Selma,Selma,20000000.0,66776576.0,2.3388288
tt1020558,Centurion,Centurion,15000000.0,7885048.0,-0.47433013333333335
tt10214520,My Fair Lady,My Fair Lady,17000000.0,72071636.0,3.239508
tt10214900,Dark Blue,Dark Blue,15000000.0,12262065.0,-0.182529
tt1934226,Dark Blue,Dark Blue,15000000.0,12262065.0,-0.182529
tt5502330,Dark Blue,Dark Blue,15000000.0,12262065.0,-0.182529
tt10227282,The Wild,The Wild,80000000.0,99010667.0,0.2376333375
tt10227710,Brick,Brick,450000.0,4243996.0,8.431102222222222
tt10243672,Joy,Joy,60000000.0,101134059.0,0.68556765
tt1465490,Joy,Joy,60000000.0,101134059.0,0.68556765
tt2327665,Joy,Joy,60000000.0,101134059.0,0.68556765
tt2446980,Joy,Joy,60000000.0,101134059.0,0.68556765
tt2495188,Joy,Joy,60000000.0,101134059.0,0.68556765
tt6180144,Joy,Joy,60000000.0,101134059.0,0.68556765
tt8731858,Joy,Joy,60000000.0,101134059.0,0.68556765
tt8917752,Joy,Joy,60000000.0,101134059.0,0.68556765
tt1024648,Argo,Argo,44500000.0,227140757.0,4.104286674157303
tt10249374,Underdogs,Underdogs,2500000.0,1392649.0,-0.4429404
tt1634003,Underdogs,Underdogs,2500000.0,1392649.0,-0.4429404
tt2123342,Underdogs,Underdogs,2500000.0,1392649.0,-0.4429404
tt6992046,Underdogs,Underdogs,2500000.0,1392649.0,-0.4429404
tt10256894,Sunday,Sunday,450000.0,450349.0,0.0007755555555555556
tt10435840,Sunday,Sunday,450000.0,450349.0,0.0007755555555555556
tt1766118,Sunday,Sunday,450000.0,450349.0,0.0007755555555555556
tt2225910,Sunday,Sunday,450000.0,450349.0,0.0007755555555555556
tt2262157,Sunday,Sunday,450000.0,450349.0,0.0007755555555555556
tt2380213,Sunday,Sunday,450000.0,450349.0,0.0007755555555555556
tt3111734,Sunday,Sunday,450000.0,450349.0,0.0007755555555555556
tt4625198,Sunday,Sunday,450000.0,450349.0,0.0007755555555555556
tt10265116,Dream House,Dream House,50000000.0,41642166.0,-0.16715668
tt1462041,Dream House,Dream House,50000000.0,41642166.0,-0.16715668
tt10265934,Jack,Jack,45000000.0,58617334.0,0.3026074222222222
tt3469918,Jack,Jack,45000000.0,58617334.0,0.3026074222222222
tt4955062,Jack,Jack,45000000.0,58617334.0,0.3026074222222222
tt1028576,Secretariat,Secretariat,35000000.0,60376247.0,0.7250356285714286
tt1029360,Poltergeist,Poltergeist,35000000.0,95713069.0,1.7346591142857142
tt1029360,Poltergeist,Poltergeist,10700000.0,121706019.0,10.37439429906542
tt10297320,Swingers,Swingers,200000.0,6618578.0,32.09289
tt6016012,Swingers,Swingers,200000.0,6618578.0,32.09289
tt8630424,Swingers,Swingers,200000.0,6618578.0,32.09289
tt10300662,Kidnap,Kidnap,21000000.0,34836080.0,0.6588609523809524
tt1458169,Kidnap,Kidnap,21000000.0,34836080.0,0.6588609523809524
tt3980966,Kidnap,Kidnap,21000000.0,34836080.0,0.6588609523809524
tt9603698,Kidnap,Kidnap,21000000.0,34836080.0,0.6588609523809524
tt10300704,Walter,Walter,700000.0,0.0,-1.0
tt2016335,Walter,Walter,700000.0,0.0,-1.0
tt2023813,Walter,Walter,700000.0,0.0,-1.0
tt3558672,Walter,Walter,700000.0,0.0,-1.0
tt5513466,Walter,Walter,700000.0,0.0,-1.0
tt9680064,Walter,Walter,700000.0,0.0,-1.0
tt10300710,Hit & Run,Hit & Run,22000000.0,17216955.0,-0.21741113636363638
tt10308134,Lovesick,Lovesick,10100000.0,10143618.0,0.004318613861386138
tt2075241,Lovesick,Lovesick,10100000.0,10143618.0,0.004318613861386138
tt2404299,Lovesick,Lovesick,10100000.0,10143618.0,0.004318613861386138
tt4996022,Lovesick,Lovesick,10100000.0,10143618.0,0.004318613861386138
tt10313204,Father's Day,Father's Day,85000000.0,35681080.0,-0.5802225882352942
tt1727261,Father's Day,Father's Day,85000000.0,35681080.0,-0.5802225882352942
tt4003682,Father's Day,Father's Day,85000000.0,35681080.0,-0.5802225882352942
tt9465588,Father's Day,Father's Day,85000000.0,35681080.0,-0.5802225882352942
